iid,id,gender,condtn,wave,round,order,partner,pid,match,dec_o,dec
41,2,1,2,2,19,14,9,29,0,0,0
41,2,1,2,2,19,1,10,30,0,0,0
41,2,1,2,2,19,13,11,31,0,0,0
41,2,1,2,2,19,4,12,32,0,0,0
41,2,1,2,2,19,5,13,33,0,0,1
41,2,1,2,2,19,7,14,34,0,0,1
41,2,1,2,2,19,3,15,35,0,0,0
41,2,1,2,2,19,11,16,36,0,0,0
41,2,1,2,2,19,16,17,37,0,0,0
41,2,1,2,2,19,19,19,38,0,0,0
41,2,1,2,2,19,2,20,39,0,0,0
22,2,0,2,2,16,8,1,40,0,0,0
22,2,0,2,2,16,9,2,41,0,0,0
22,2,0,2,2,16,10,3,42,0,0,0
22,2,0,2,2,16,13,4,43,0,0,0
22,2,0,2,2,16,1,5,44,1,1,1
22,2,0,2,2,16,4,6,45,1,1,1
22,2,0,2,2,16,7,7,46,0,0,1
22,2,0,2,2,16,14,8,47,0,1,0
22,2,0,2,2,16,2,9,48,0,0,1
22,2,0,2,2,16,5,10,49,0,0,0
22,2,0,2,2,16,6,11,50,0,0,1
22,2,0,2,2,16,15,12,51,0,0,0
22,2,0,2,2,16,16,13,52,0,0,0
22,2,0,2,2,16,11,14,53,0,0,1
22,2,0,2,2,16,12,15,54,0,0,0
22,2,0,2,2,16,3,16,55,0,0,1
67,2,1,1,3,10,3,1,56,0,0,1
67,2,1,1,3,10,2,2,57,0,0,0
67,2,1,1,3,10,5,3,58,0,1,0
67,2,1,1,3,10,6,4,59,0,0,0
67,2,1,1,3,10,4,5,60,0,0,0
67,2,1,1,3,10,7,6,61,0,0,0
67,2,1,1,3,10,1,7,62,1,1,1
67,2,1,1,3,10,10,8,63,1,1,1
67,2,1,1,3,10,8,9,64,0,1,0
67,2,1,1,3,10,9,10,65,0,0,1
57,2,0,1,3,10,6,1,66,0,0,0
57,2,0,1,3,10,2,2,67,0,0,0
57,2,0,1,3,10,7,3,68,0,0,0
57,2,0,1,3,10,8,4,69,0,0,0
57,2,0,1,3,10,3,5,70,0,0,1
57,2,0,1,3,10,1,6,71,1,1,1
57,2,0,1,3,10,10,7,72,0,0,1
57,2,0,1,3,10,4,8,73,0,0,1
57,2,0,1,3,10,9,9,74,0,0,0
57,2,0,1,3,10,5,10,75,0,1,0
95,2,1,2,4,18,11,1,76,0,0,0
95,2,1,2,4,18,16,2,77,0,0,0
95,2,1,2,4,18,4,3,78,0,0,0
95,2,1,2,4,18,3,4,79,0,0,0
95,2,1,2,4,18,2,5,80,0,0,0
95,2,1,2,4,18,7,6,81,0,0,1
95,2,1,2,4,18,12,7,82,0,0,0
95,2,1,2,4,18,18,8,83,0,0,1
95,2,1,2,4,18,1,9,84,0,0,0
95,2,1,2,4,18,8,10,85,0,0,0
95,2,1,2,4,18,13,11,86,0,0,1
95,2,1,2,4,18,15,12,87,0,0,0
95,2,1,2,4,18,14,13,88,0,0,1
95,2,1,2,4,18,9,14,89,0,0,0
95,2,1,2,4,18,10,15,90,0,1,0
95,2,1,2,4,18,17,16,91,0,0,1
95,2,1,2,4,18,5,17,92,0,0,1
95,2,1,2,4,18,6,18,93,1,1,1
77,2,0,2,4,18,14,1,94,1,1,1
77,2,0,2,4,18,16,2,95,0,0,0
77,2,0,2,4,18,4,3,96,0,0,0
77,2,0,2,4,18,10,4,97,1,1,1
77,2,0,2,4,18,1,5,98,1,1,1
77,2,0,2,4,18,7,6,99,1,1,1
77,2,0,2,4,18,2,7,100,0,0,0
77,2,0,2,4,18,5,8,101,0,0,0
77,2,0,2,4,18,9,9,102,0,0,1
77,2,0,2,4,18,6,10,103,0,0,1
77,2,0,2,4,18,15,11,104,0,0,0
77,2,0,2,4,18,18,12,105,1,1,1
77,2,0,2,4,18,8,13,106,0,1,0
77,2,0,2,4,18,17,14,107,1,1,1
77,2,0,2,4,18,3,15,108,0,0,1
77,2,0,2,4,18,13,16,109,0,1,0
77,2,0,2,4,18,12,17,110,0,0,1
77,2,0,2,4,18,11,18,111,0,0,0
123,2,1,1,5,10,2,1,112,0,0,1
123,2,1,1,5,10,5,2,113,0,0,0
123,2,1,1,5,10,3,3,114,0,1,0
123,2,1,1,5,10,7,4,115,0,0,0
123,2,1,1,5,10,4,5,116,0,1,0
123,2,1,1,5,10,8,6,117,0,0,0
123,2,1,1,5,10,1,10,119,0,1,0
123,2,1,1,5,10,9,11,120,0,0,0
123,2,1,1,5,10,6,12,121,0,1,0
113,2,0,1,5,10,1,1,122,0,0,1
113,2,0,1,5,10,5,2,123,0,0,0
113,2,0,1,5,10,8,3,124,0,1,0
113,2,0,1,5,10,3,4,125,1,1,1
113,2,0,1,5,10,6,5,126,1,1,1
113,2,0,1,5,10,2,6,127,0,0,1
113,2,0,1,5,10,4,7,128,1,1,1
113,2,0,1,5,10,10,8,129,0,0,0
113,2,0,1,5,10,7,9,130,0,0,1
113,2,0,1,5,10,9,10,131,0,0,0
138,2,1,1,6,5,2,1,132,0,0,1
138,2,1,1,6,5,3,2,133,0,0,0
138,2,1,1,6,5,4,3,134,0,1,0
138,2,1,1,6,5,1,5,135,0,1,0
138,2,1,1,6,5,5,6,136,1,1,1
133,2,0,1,6,5,1,1,137,0,0,0
133,2,0,1,6,5,3,2,138,0,0,0
133,2,0,1,6,5,4,4,139,0,1,0
133,2,0,1,6,5,5,6,140,0,0,0
133,2,0,1,6,5,2,10,141,0,1,0
159,2,1,2,7,16,2,1,142,1,1,1
159,2,1,2,7,16,3,2,143,0,0,0
159,2,1,2,7,16,6,3,144,0,0,1
159,2,1,2,7,16,7,4,145,0,0,1
159,2,1,2,7,16,13,5,146,0,0,0
159,2,1,2,7,16,12,6,147,0,0,0
159,2,1,2,7,16,11,7,148,0,0,0
159,2,1,2,7,16,10,8,149,0,0,1
159,2,1,2,7,16,1,9,150,0,0,1
159,2,1,2,7,16,15,10,151,0,0,1
159,2,1,2,7,16,5,11,152,0,0,0
159,2,1,2,7,16,4,12,153,1,1,1
159,2,1,2,7,16,8,13,154,0,0,1
159,2,1,2,7,16,14,14,155,0,0,1
159,2,1,2,7,16,16,15,156,0,0,0
159,2,1,2,7,16,9,16,157,0,0,0
143,2,0,2,7,16,2,1,158,0,1,0
143,2,0,2,7,16,3,2,159,0,0,0
143,2,0,2,7,16,8,3,160,0,0,0
143,2,0,2,7,16,4,4,161,0,0,1
143,2,0,2,7,16,13,5,162,0,0,0
143,2,0,2,7,16,16,6,163,0,0,1
143,2,0,2,7,16,7,7,164,0,0,1
143,2,0,2,7,16,15,8,165,0,0,1
143,2,0,2,7,16,9,9,166,0,0,1
143,2,0,2,7,16,1,10,167,0,0,0
143,2,0,2,7,16,12,11,168,0,0,1
143,2,0,2,7,16,6,12,169,0,0,1
143,2,0,2,7,16,5,13,170,0,0,0
143,2,0,2,7,16,10,14,171,0,0,1
143,2,0,2,7,16,14,15,172,0,0,1
143,2,0,2,7,16,11,16,173,0,0,0
185,2,1,1,8,10,5,1,174,0,0,0
185,2,1,1,8,10,4,2,175,0,0,0
185,2,1,1,8,10,1,3,176,0,0,0
185,2,1,1,8,10,8,4,177,0,0,0
185,2,1,1,8,10,2,5,178,0,1,0
185,2,1,1,8,10,3,6,179,0,0,1
185,2,1,1,8,10,6,7,180,0,0,1
185,2,1,1,8,10,9,8,181,1,1,1
185,2,1,1,8,10,10,9,182,0,0,1
185,2,1,1,8,10,7,10,183,0,0,0
175,2,0,1,8,10,8,1,184,0,0,1
175,2,0,1,8,10,4,2,185,0,0,0
175,2,0,1,8,10,7,3,186,0,1,0
175,2,0,1,8,10,10,4,187,0,0,0
175,2,0,1,8,10,9,5,188,1,1,1
175,2,0,1,8,10,3,6,189,0,0,1
175,2,0,1,8,10,5,7,190,1,1,1
175,2,0,1,8,10,1,8,191,0,0,1
175,2,0,1,8,10,2,9,192,0,0,0
175,2,0,1,8,10,6,10,193,1,1,1
215,2,1,2,9,20,20,1,194,0,1,0
215,2,1,2,9,20,4,2,195,1,1,1
215,2,1,2,9,20,3,3,196,0,1,0
215,2,1,2,9,20,1,4,197,0,0,1
215,2,1,2,9,20,12,5,198,0,0,0
215,2,1,2,9,20,17,6,199,1,1,1
215,2,1,2,9,20,16,7,200,0,0,1
215,2,1,2,9,20,7,8,201,0,0,0
215,2,1,2,9,20,10,9,202,0,0,0
215,2,1,2,9,20,9,10,203,0,0,0
215,2,1,2,9,20,15,11,204,0,0,1
215,2,1,2,9,20,11,12,205,0,0,0
215,2,1,2,9,20,14,13,206,0,1,0
215,2,1,2,9,20,2,14,207,0,0,1
215,2,1,2,9,20,13,15,208,1,1,1
215,2,1,2,9,20,18,16,209,0,0,0
215,2,1,2,9,20,19,17,210,1,1,1
215,2,1,2,9,20,5,18,211,0,0,1
215,2,1,2,9,20,8,19,212,1,1,1
215,2,1,2,9,20,6,20,213,0,0,0
195,2,0,2,9,20,2,1,214,0,0,0
195,2,0,2,9,20,4,2,215,1,1,1
195,2,0,2,9,20,11,3,216,0,1,0
195,2,0,2,9,20,17,4,217,1,1,1
195,2,0,2,9,20,8,5,218,0,1,0
195,2,0,2,9,20,5,6,219,0,1,0
195,2,0,2,9,20,13,7,220,0,1,0
195,2,0,2,9,20,20,8,221,0,1,0
195,2,0,2,9,20,15,9,222,0,0,0
195,2,0,2,9,20,9,10,223,0,1,0
195,2,0,2,9,20,7,11,224,0,0,0
195,2,0,2,9,20,12,12,225,1,1,1
195,2,0,2,9,20,6,13,226,0,0,1
195,2,0,2,9,20,3,14,227,0,1,0
195,2,0,2,9,20,18,15,228,0,1,0
195,2,0,2,9,20,1,16,229,1,1,1
195,2,0,2,9,20,10,17,230,0,1,0
195,2,0,2,9,20,19,18,231,0,1,0
195,2,0,2,9,20,14,19,232,0,1,0
195,2,0,2,9,20,16,20,233,1,1,1
244,2,1,1,10,9,4,1,234,0,1,0
244,2,1,1,10,9,6,2,235,0,0,1
244,2,1,1,10,9,7,3,236,0,1,0
244,2,1,1,10,9,8,4,237,0,1,0
244,2,1,1,10,9,3,5,238,1,1,1
244,2,1,1,10,9,2,6,239,0,0,0
244,2,1,1,10,9,1,7,240,0,1,0
244,2,1,1,10,9,5,8,241,0,0,1
244,2,1,1,10,9,9,9,242,0,1,0
235,2,0,1,10,9,9,1,243,1,1,1
235,2,0,1,10,9,6,2,244,0,1,0
235,2,0,1,10,9,8,3,245,0,0,0
235,2,0,1,10,9,4,4,246,0,1,0
235,2,0,1,10,9,2,5,247,0,1,0
235,2,0,1,10,9,5,6,248,1,1,1
235,2,0,1,10,9,7,7,249,0,1,0
235,2,0,1,10,9,3,8,250,0,1,0
235,2,0,1,10,9,1,9,251,0,1,0
274,2,1,2,11,21,12,1,252,1,1,1
274,2,1,2,11,21,19,2,253,1,1,1
274,2,1,2,11,21,6,3,254,0,0,0
274,2,1,2,11,21,7,4,255,0,0,0
274,2,1,2,11,21,1,5,256,0,0,0
274,2,1,2,11,21,5,6,257,0,0,0
274,2,1,2,11,21,20,7,258,0,0,0
274,2,1,2,11,21,16,8,259,0,0,0
274,2,1,2,11,21,2,9,260,0,0,0
274,2,1,2,11,21,18,10,261,0,0,0
274,2,1,2,11,21,11,11,262,0,0,0
274,2,1,2,11,21,8,12,263,1,1,1
274,2,1,2,11,21,9,13,264,1,1,1
274,2,1,2,11,21,13,14,265,0,0,0
274,2,1,2,11,21,4,15,266,0,0,1
274,2,1,2,11,21,15,16,267,0,0,0
274,2,1,2,11,21,3,17,268,1,1,1
274,2,1,2,11,21,14,18,269,1,1,1
274,2,1,2,11,21,17,19,270,0,0,0
274,2,1,2,11,21,10,20,271,0,0,0
274,2,1,2,11,21,21,21,272,0,0,1
253,2,0,2,11,21,17,1,273,0,0,0
253,2,0,2,11,21,19,2,274,1,1,1
253,2,0,2,11,21,11,3,275,0,1,0
253,2,0,2,11,21,3,4,276,0,0,1
253,2,0,2,11,21,4,5,277,0,0,1
253,2,0,2,11,21,18,6,278,0,0,0
253,2,0,2,11,21,20,7,279,0,0,1
253,2,0,2,11,21,10,8,280,0,0,0
253,2,0,2,11,21,8,9,281,0,0,1
253,2,0,2,11,21,7,10,282,0,0,1
253,2,0,2,11,21,6,11,283,0,0,0
253,2,0,2,11,21,9,12,284,0,0,1
253,2,0,2,11,21,1,13,285,1,1,1
253,2,0,2,11,21,12,14,286,0,0,0
253,2,0,2,11,21,13,15,287,0,0,0
253,2,0,2,11,21,14,16,288,0,0,1
253,2,0,2,11,21,15,17,289,0,0,1
253,2,0,2,11,21,2,18,290,0,0,0
253,2,0,2,11,21,16,19,291,0,1,0
253,2,0,2,11,21,5,20,292,0,1,0
253,2,0,2,11,21,21,21,293,0,0,1
309,2,1,2,12,14,9,1,294,0,0,0
309,2,1,2,12,14,8,2,295,0,1,0
309,2,1,2,12,14,1,3,296,0,0,0
309,2,1,2,12,14,14,4,297,0,1,0
309,2,1,2,12,14,3,5,298,0,1,0
309,2,1,2,12,14,7,6,299,0,0,0
309,2,1,2,12,14,10,7,300,0,1,0
309,2,1,2,12,14,6,8,301,1,1,1
309,2,1,2,12,14,2,10,302,0,0,0
309,2,1,2,12,14,5,11,303,0,0,1
309,2,1,2,12,14,11,12,304,0,0,0
309,2,1,2,12,14,4,13,305,1,1,1
309,2,1,2,12,14,12,14,306,0,1,0
309,2,1,2,12,14,13,15,307,0,0,1
295,2,0,2,12,14,5,1,308,0,1,0
295,2,0,2,12,14,8,2,309,0,0,1
295,2,0,2,12,14,1,3,310,0,0,1
295,2,0,2,12,14,10,4,311,0,0,1
295,2,0,2,12,14,4,5,312,0,0,0
295,2,0,2,12,14,12,6,313,0,0,1
295,2,0,2,12,14,13,7,314,0,0,0
295,2,0,2,12,14,14,8,315,0,1,0
295,2,0,2,12,14,2,9,316,0,0,0
295,2,0,2,12,14,6,10,317,0,0,1
295,2,0,2,12,14,3,11,318,0,0,0
295,2,0,2,12,14,9,12,319,0,0,0
295,2,0,2,12,14,7,13,320,0,0,0
295,2,0,2,12,14,11,14,321,0,0,1
333,2,1,1,13,10,6,1,322,0,1,0
333,2,1,1,13,10,10,2,323,1,1,1
333,2,1,1,13,10,9,3,324,0,1,0
333,2,1,1,13,10,1,4,325,0,1,0
333,2,1,1,13,10,8,5,326,0,1,0
333,2,1,1,13,10,4,6,327,0,0,1
333,2,1,1,13,10,7,7,328,0,1,0
333,2,1,1,13,10,5,8,329,0,0,0
333,2,1,1,13,10,2,9,330,1,1,1
333,2,1,1,13,10,3,10,331,0,1,0
323,2,0,1,13,9,1,1,332,1,1,1
323,2,0,1,13,9,9,2,333,1,1,1
323,2,0,1,13,9,7,3,334,0,0,1
323,2,0,1,13,9,3,4,335,0,1,0
323,2,0,1,13,9,8,5,336,0,0,0
323,2,0,1,13,9,5,6,337,0,1,0
323,2,0,1,13,9,6,7,338,0,0,0
323,2,0,1,13,9,4,8,339,1,1,1
323,2,0,1,13,9,2,9,340,0,0,0
362,2,1,2,14,20,16,1,341,0,0,1
362,2,1,2,14,20,13,2,342,0,1,0
362,2,1,2,14,20,19,3,343,1,1,1
362,2,1,2,14,20,20,4,344,0,0,1
362,2,1,2,14,20,8,5,345,0,0,0
362,2,1,2,14,20,1,6,346,0,0,1
362,2,1,2,14,20,5,7,347,0,1,0
362,2,1,2,14,20,7,8,348,0,1,0
362,2,1,2,14,20,18,9,349,1,1,1
362,2,1,2,14,20,14,10,350,0,0,1
362,2,1,2,14,20,2,11,351,1,1,1
362,2,1,2,14,20,3,12,352,0,0,0
362,2,1,2,14,20,4,13,353,0,1,0
362,2,1,2,14,20,10,14,354,1,1,1
362,2,1,2,14,20,11,15,355,0,0,1
362,2,1,2,14,20,15,16,356,0,0,0
362,2,1,2,14,20,17,17,357,0,0,0
362,2,1,2,14,20,9,18,358,0,0,1
362,2,1,2,14,20,6,19,359,1,1,1
362,2,1,2,14,20,12,20,360,0,0,0
342,2,0,2,14,18,17,1,361,0,0,0
342,2,0,2,14,18,11,2,362,0,0,1
342,2,0,2,14,18,8,3,363,0,1,0
342,2,0,2,14,18,10,4,364,0,0,0
342,2,0,2,14,18,6,5,365,0,0,0
342,2,0,2,14,18,9,6,366,0,0,1
342,2,0,2,14,18,2,7,367,1,1,1
342,2,0,2,14,18,18,8,368,0,0,1
342,2,0,2,14,18,4,9,369,0,1,0
342,2,0,2,14,18,16,10,370,0,0,1
342,2,0,2,14,18,1,11,371,0,0,1
342,2,0,2,14,18,14,12,372,0,0,0
342,2,0,2,14,18,15,13,373,0,0,0
342,2,0,2,14,18,7,14,374,0,0,0
342,2,0,2,14,18,3,15,375,0,0,1
342,2,0,2,14,18,5,16,376,0,0,1
342,2,0,2,14,18,12,17,377,0,0,0
342,2,0,2,14,18,13,18,378,0,0,1
398,2,1,2,15,18,13,1,379,0,0,0
398,2,1,2,15,18,10,2,380,0,1,0
398,2,1,2,15,18,11,3,381,0,0,0
398,2,1,2,15,18,5,4,382,0,0,0
398,2,1,2,15,18,14,5,383,0,0,1
398,2,1,2,15,18,4,6,384,1,1,1
398,2,1,2,15,18,18,7,385,1,1,1
398,2,1,2,15,18,2,8,386,0,1,0
398,2,1,2,15,18,1,9,387,1,1,1
398,2,1,2,15,18,15,10,388,0,0,0
398,2,1,2,15,18,8,11,389,1,1,1
398,2,1,2,15,18,6,12,390,0,1,0
398,2,1,2,15,18,16,13,391,0,0,0
398,2,1,2,15,18,3,14,392,1,1,1
398,2,1,2,15,18,9,15,393,1,1,1
398,2,1,2,15,18,7,16,394,0,1,0
398,2,1,2,15,18,17,17,395,0,1,0
398,2,1,2,15,18,12,18,396,0,1,0
380,2,0,2,15,19,1,1,397,0,0,1
380,2,0,2,15,19,11,2,398,0,0,1
380,2,0,2,15,19,15,3,399,0,0,0
380,2,0,2,15,19,13,4,400,0,0,1
380,2,0,2,15,19,10,5,401,0,0,1
380,2,0,2,15,19,16,6,402,0,0,0
380,2,0,2,15,19,9,7,403,0,0,1
380,2,0,2,15,19,7,8,404,0,0,1
380,2,0,2,15,19,18,9,405,0,0,1
380,2,0,2,15,19,6,10,406,1,1,1
380,2,0,2,15,19,19,11,407,0,0,1
380,2,0,2,15,19,17,12,408,0,0,1
380,2,0,2,15,19,8,13,409,1,1,1
380,2,0,2,15,19,14,14,410,0,0,1
380,2,0,2,15,19,4,15,411,0,0,1
380,2,0,2,15,19,3,16,412,0,1,0
380,2,0,2,15,19,2,17,413,0,0,1
380,2,0,2,15,19,12,18,414,0,1,0
380,2,0,2,15,19,5,19,415,0,1,0
423,2,1,1,16,6,3,1,416,1,1,1
423,2,1,1,16,6,1,2,417,0,0,0
423,2,1,1,16,6,6,3,418,0,0,0
423,2,1,1,16,6,5,4,419,0,0,0
423,2,1,1,16,6,4,5,420,0,0,1
423,2,1,1,16,6,2,6,421,1,1,1
417,2,0,1,16,8,8,1,422,1,1,1
417,2,0,1,16,8,1,2,423,0,0,0
417,2,0,1,16,8,4,3,424,0,0,1
417,2,0,1,16,8,7,4,425,0,0,0
417,2,0,1,16,8,2,5,426,0,0,0
417,2,0,1,16,8,5,6,427,0,0,0
417,2,0,1,16,8,3,7,428,0,0,1
417,2,0,1,16,8,6,8,429,0,0,0
441,2,1,2,17,11,3,1,430,0,0,1
441,2,1,2,17,11,4,2,431,0,0,1
441,2,1,2,17,11,5,3,432,0,1,0
441,2,1,2,17,11,9,4,433,0,0,0
441,2,1,2,17,11,10,5,434,0,0,1
441,2,1,2,17,11,2,6,435,1,1,1
441,2,1,2,17,11,1,7,436,0,1,0
441,2,1,2,17,11,6,8,437,1,1,1
441,2,1,2,17,11,7,9,438,0,0,1
441,2,1,2,17,11,8,10,439,0,1,0
431,2,0,2,17,14,7,1,440,0,0,0
431,2,0,2,17,14,4,2,441,0,1,0
431,2,0,2,17,14,5,3,442,1,1,1
431,2,0,2,17,14,14,4,443,0,0,0
431,2,0,2,17,14,13,5,444,0,0,1
431,2,0,2,17,14,12,6,445,0,0,0
431,2,0,2,17,14,6,7,446,0,1,0
431,2,0,2,17,14,9,8,447,0,0,0
431,2,0,2,17,14,3,9,448,1,1,1
431,2,0,2,17,14,2,10,449,0,0,0
431,2,0,2,17,14,8,11,450,0,0,0
431,2,0,2,17,14,11,12,451,0,1,0
431,2,0,2,17,14,1,13,452,0,1,0
431,2,0,2,17,14,10,14,453,0,1,0
461,2,1,1,18,6,2,1,454,0,0,1
461,2,1,1,18,6,1,2,455,0,0,0
461,2,1,1,18,6,6,3,456,0,0,1
461,2,1,1,18,6,5,4,457,0,0,0
461,2,1,1,18,6,4,5,458,0,1,0
461,2,1,1,18,6,3,6,459,0,0,1
455,2,0,1,18,6,6,1,460,0,0,1
455,2,0,1,18,6,1,2,461,0,0,0
455,2,0,1,18,6,5,3,462,0,0,0
455,2,0,1,18,6,2,4,463,0,0,1
455,2,0,1,18,6,3,5,464,0,0,1
455,2,0,1,18,6,4,6,465,0,1,0
482,2,1,2,19,15,5,1,466,0,0,0
482,2,1,2,19,15,12,2,467,1,1,1
482,2,1,2,19,15,8,3,468,1,1,1
482,2,1,2,19,15,7,4,469,0,0,1
482,2,1,2,19,15,15,5,470,1,1,1
482,2,1,2,19,15,14,6,471,0,0,0
482,2,1,2,19,15,3,7,472,1,1,1
482,2,1,2,19,15,11,8,473,0,1,0
482,2,1,2,19,15,10,9,474,0,0,1
482,2,1,2,19,15,2,10,475,0,1,0
482,2,1,2,19,15,1,11,476,0,0,0
482,2,1,2,19,15,6,12,477,0,1,0
482,2,1,2,19,15,4,14,478,0,0,0
482,2,1,2,19,15,9,15,479,0,1,0
482,2,1,2,19,15,13,16,480,0,1,0
467,2,0,2,19,15,11,1,481,1,1,1
467,2,0,2,19,15,12,2,482,1,1,1
467,2,0,2,19,15,4,3,483,0,0,0
467,2,0,2,19,15,10,4,484,0,1,0
467,2,0,2,19,15,7,5,485,0,1,0
467,2,0,2,19,15,9,6,486,0,0,1
467,2,0,2,19,15,3,7,487,0,0,1
467,2,0,2,19,15,13,8,488,0,1,0
467,2,0,2,19,15,14,9,489,1,1,1
467,2,0,2,19,15,5,10,490,1,1,1
467,2,0,2,19,15,15,11,491,1,1,1
467,2,0,2,19,15,8,12,492,1,1,1
467,2,0,2,19,15,1,13,493,0,0,1
467,2,0,2,19,15,2,14,494,0,0,1
467,2,0,2,19,15,6,15,495,1,1,1
503,2,1,1,20,6,2,1,496,0,0,1
503,2,1,1,20,6,4,2,497,0,0,0
503,2,1,1,20,6,5,3,498,0,0,0
503,2,1,1,20,6,3,4,499,0,0,0
503,2,1,1,20,6,6,5,500,0,0,1
503,2,1,1,20,6,1,6,501,0,0,1
497,2,0,1,20,7,1,1,502,0,1,0
497,2,0,1,20,7,4,2,503,0,0,0
497,2,0,1,20,7,3,4,504,0,1,0
497,2,0,1,20,7,2,5,505,0,0,0
497,2,0,1,20,7,7,6,506,0,0,0
497,2,0,1,20,7,6,7,507,0,0,0
497,2,0,1,20,7,5,8,508,0,1,0
532,2,1,2,21,22,5,1,509,0,0,1
532,2,1,2,21,22,18,2,510,0,0,0
532,2,1,2,21,22,21,3,511,0,1,0
532,2,1,2,21,22,13,4,512,0,0,0
532,2,1,2,21,22,6,5,513,0,0,0
532,2,1,2,21,22,22,6,514,0,0,1
532,2,1,2,21,22,16,7,515,0,0,0
532,2,1,2,21,22,2,8,516,0,0,0
532,2,1,2,21,22,7,9,517,0,0,0
532,2,1,2,21,22,12,10,518,0,0,1
532,2,1,2,21,22,4,11,519,0,0,1
532,2,1,2,21,22,15,12,520,0,0,1
532,2,1,2,21,22,14,13,521,0,0,1
532,2,1,2,21,22,10,14,522,0,0,1
532,2,1,2,21,22,11,15,523,1,1,1
532,2,1,2,21,22,17,16,524,1,1,1
532,2,1,2,21,22,1,17,525,0,0,0
532,2,1,2,21,22,20,18,526,0,0,1
532,2,1,2,21,22,19,19,527,0,0,1
532,2,1,2,21,22,3,20,528,0,0,1
532,2,1,2,21,22,9,21,529,1,1,1
532,2,1,2,21,22,8,22,530,0,0,1
510,2,0,2,21,22,21,1,531,0,0,0
510,2,0,2,21,22,18,2,532,0,0,0
510,2,0,2,21,22,11,3,533,1,1,1
510,2,0,2,21,22,20,4,534,0,1,0
510,2,0,2,21,22,17,5,535,0,1,0
510,2,0,2,21,22,10,6,536,1,1,1
510,2,0,2,21,22,22,7,537,0,0,0
510,2,0,2,21,22,5,8,538,1,1,1
510,2,0,2,21,22,9,9,539,0,1,0
510,2,0,2,21,22,2,10,540,1,1,1
510,2,0,2,21,22,12,11,541,0,1,0
510,2,0,2,21,22,7,12,542,0,0,0
510,2,0,2,21,22,1,13,543,0,0,0
510,2,0,2,21,22,8,14,544,0,0,0
510,2,0,2,21,22,16,15,545,0,0,0
510,2,0,2,21,22,13,16,546,1,1,1
510,2,0,2,21,22,19,17,547,0,0,0
510,2,0,2,21,22,4,18,548,0,1,0
510,2,0,2,21,22,6,19,549,1,1,1
510,2,0,2,21,22,15,20,550,0,1,0
510,2,0,2,21,22,14,21,551,0,1,0
510,2,0,2,21,22,3,22,552,1,1,1
123,2,1,1,5,10,10,7,0,0,0,0
13,3,1,1,1,10,10,1,1,1,1,1
13,3,1,1,1,10,6,2,2,0,0,1
13,3,1,1,1,10,2,3,3,0,0,1
13,3,1,1,1,10,9,4,4,0,0,1
13,3,1,1,1,10,7,5,5,0,0,1
13,3,1,1,1,10,1,6,6,0,0,1
13,3,1,1,1,10,8,7,7,0,0,1
13,3,1,1,1,10,3,8,8,1,1,1
13,3,1,1,1,10,4,9,9,1,1,1
13,3,1,1,1,10,5,10,10,1,1,1
3,3,0,1,1,10,6,1,11,0,0,0
3,3,0,1,1,10,5,2,12,0,0,0
3,3,0,1,1,10,2,3,13,0,1,0
3,3,0,1,1,10,7,4,14,0,1,0
3,3,0,1,1,10,9,5,15,0,1,0
3,3,0,1,1,10,8,6,16,0,1,0
3,3,0,1,1,10,3,7,17,0,0,0
3,3,0,1,1,10,4,8,18,0,0,0
3,3,0,1,1,10,10,9,19,0,1,0
3,3,0,1,1,10,1,10,20,0,0,0
42,3,1,2,2,19,11,1,21,0,1,0
42,3,1,2,2,19,13,2,22,0,0,0
42,3,1,2,2,19,9,3,23,0,1,0
42,3,1,2,2,19,16,4,24,0,0,0
42,3,1,2,2,19,18,5,25,0,0,1
42,3,1,2,2,19,19,6,26,0,0,1
42,3,1,2,2,19,10,7,27,0,0,1
42,3,1,2,2,19,7,8,28,0,0,1
42,3,1,2,2,19,15,9,29,0,0,0
42,3,1,2,2,19,2,10,30,0,0,0
42,3,1,2,2,19,14,11,31,0,0,0
42,3,1,2,2,19,5,12,32,0,0,0
42,3,1,2,2,19,6,13,33,0,0,0
42,3,1,2,2,19,8,14,34,0,0,0
42,3,1,2,2,19,4,15,35,0,0,0
42,3,1,2,2,19,12,16,36,0,0,0
42,3,1,2,2,19,17,17,37,0,1,0
42,3,1,2,2,19,1,19,38,0,0,0
42,3,1,2,2,19,3,20,39,0,1,0
23,3,0,2,2,16,5,1,40,0,0,1
23,3,0,2,2,16,6,2,41,0,0,0
23,3,0,2,2,16,7,3,42,0,0,1
23,3,0,2,2,16,10,4,43,1,1,1
23,3,0,2,2,16,14,5,44,1,1,1
23,3,0,2,2,16,1,6,45,1,1,1
23,3,0,2,2,16,4,7,46,0,0,1
23,3,0,2,2,16,11,8,47,0,1,0
23,3,0,2,2,16,15,9,48,0,0,0
23,3,0,2,2,16,2,10,49,0,0,1
23,3,0,2,2,16,3,11,50,0,0,1
23,3,0,2,2,16,12,12,51,0,0,0
23,3,0,2,2,16,13,13,52,0,0,0
23,3,0,2,2,16,8,14,53,0,1,0
23,3,0,2,2,16,9,15,54,0,1,0
23,3,0,2,2,16,16,16,55,0,0,0
68,3,1,1,3,10,8,1,56,0,0,0
68,3,1,1,3,10,7,2,57,0,0,0
