iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,match
46,7,1,14,2,2,19,19,2,13,33,-0.49,1,30,2,30,20,30,10,0,10,26,8,2,2,3,2,6,2,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,0
33,13,0,25,2,2,16,19,2,7,46,-0.49,1,26,2,20,35,20,10,10,5,30,3,2,4,8,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,0
385,7,0,13,2,15,19,12,1,18,414,-0.49,1,29,2,95,1,1,1,1,1,25,9,2,5,8,2,5,3,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8,7,25,20,20,20,10,5,50,5,10,20,5,10,8,8,6,8,6,1
43,4,1,8,2,2,19,8,17,11,31,-0.48,1,24,2,35,10,20,20,10,5,24,8,2,1,1,6,6,3,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,3,25,35,30,10,0,0,20,25,20,20,5,10,3,8,3,7,2,0
267,16,0,31,2,11,21,21,7,3,275,-0.48,0,21,2,25,10,25,5,10,25,26,10,4,2,2,1,3,3,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20,30,10,15,10,15,20,30,20,10,20,10,7,6,5,7,7,0
31,11,0,21,2,2,16,8,14,4,43,-0.48,1,24,2,25,35,30,10,0,0,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0
543,13,1,26,2,21,22,1,12,9,517,-0.48,0,30,3,15,20,20,20,5,10,24,5,4,9,6,1,7,2,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,8,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,0
517,9,0,17,2,21,22,1,12,13,543,-0.48,0,24,4,20,16,16,17,16,15,30,15,3,1,1,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,3,15,20,20,20,5,10,30,20,15,15,10,10,8,9,7,9,7,0
275,3,1,6,2,11,21,21,7,16,267,-0.48,0,26,4,20,30,10,15,10,15,21,5,2,1,1,2,4,3,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,6,25,10,25,5,10,25,10,15,20,15,15,25,10,7,6,10,10,0
4,4,0,7,1,1,10,6,7,9,19,-0.47,1,28,2,50,0,25,10,0,15,23,1,2,1,1,1,5,1,1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8,1,20,20,20,20,10,10,30,10,15,30,5,10,7,8,9,7,8,1
377,17,1,34,2,14,20,8,20,3,343,-0.47,0,32,2,5,25,20,10,15,25,26,8,4,3,2,1,5,1,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,0
8,8,0,15,1,1,10,10,1,9,19,-0.47,1,28,2,50,0,25,10,0,15,25,13,2,1,1,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,30,10,20,30,5,5,7,4,8,8,8,1
36,16,0,31,2,2,16,6,14,12,51,-0.47,1,23,2,25,10,35,15,0,15,26,2,2,7,8,2,5,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,6,20,25,20,15,15,5,40,5,10,30,5,10,8,7,8,8,6,1
176,3,0,5,1,8,10,7,9,9,192,-0.47,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,28,8,4,10,1,2,6,3,7,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,0
521,13,0,25,2,21,22,8,19,13,543,-0.47,0,24,4,20,16,16,17,16,15,26,11,2,3,1,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,0
543,13,1,26,2,21,22,8,19,13,521,-0.47,0,26,2,10,30,20,15,15,10,24,5,4,9,6,1,7,2,5,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,8,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9,0
37,17,0,33,2,2,16,11,3,12,51,-0.47,1,23,2,25,10,35,15,0,15,27,3,2,5,8,2,6,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,10,10,30,25,10,15,30,10,15,20,10,15,7,8,7,9,5,0
192,9,1,18,1,8,10,7,9,3,176,-0.47,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,24,8,2,2,7,1,6,2,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,19.57,19.57,15.22,17.39,15.22,13.04,14,18,14,20,18,16,7,10,9,9,10,0
51,12,1,24,2,2,19,6,17,16,36,-0.47,1,26,2,20,25,20,15,15,5,23,1,2,5,10,1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,25,5,15,20,30,5,6,8,2,10,2,1
51,12,1,24,2,2,19,11,3,17,37,-0.47,1,27,2,10,10,30,25,10,15,23,1,2,5,10,1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,25,5,15,20,30,5,6,8,2,10,2,0
20,10,1,20,1,1,10,9,1,3,3,-0.47,1,25,2,35,10,35,10,10,0,24,8,2,1,1,1,1,1,7,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6,100,0,0,0,0,0,50,10,10,10,10,10,7,7,10,10,10,0
19,9,1,18,1,1,10,10,1,8,8,-0.47,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,28,8,2,1,1,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,10,1
19,9,1,18,1,1,10,6,7,4,4,-0.47,1,23,2,20,20,20,20,10,10,28,8,2,1,1,4,1,1,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,50,0,25,10,0,15,40,15,20,10,10,5,10,6,10,10,10,1
71,6,1,12,1,3,10,9,6,6,61,-0.47,1,28,2,15,15,20,15,15,20,21,1,2,6,7,5,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,60,15,0,15,0,10,80,10,0,10,0,0,6,8,8,10,10,1
343,3,0,5,2,14,18,8,18,17,377,-0.47,0,26,4,25,20,10,20,15,10,32,10,2,5,6,3,2,1,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7,5,5,25,20,10,15,25,30,15,7,20,8,20,4,8,6,10,7,0
61,6,0,11,1,3,10,9,6,6,71,-0.47,1,21,2,60,15,0,15,0,10,28,7,2,1,5,1,5,2,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,15,15,20,15,15,20,40,12,12,12,12,12,7,10,7,10,7,1
353,13,0,25,2,14,18,13,5,17,377,-0.46,1,26,4,25,20,10,20,15,10,25,9,4,7,7,1,2,1,2,3,4,5,8,9,9,8,8,5,6,4,9,9,8,9,8,5,5,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6,0
377,17,1,34,2,14,20,13,5,13,353,-0.46,1,25,4,15,10,25,25,10,15,26,8,4,3,2,1,5,1,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,0
7,7,0,13,1,1,10,5,3,4,14,-0.46,0,23,2,30,5,15,40,5,5,22,1,4,2,4,1,5,1,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,15,15,25,20,15,10,30,12,13,25,10,10,6,6,5,7,7,1
224,11,1,22,2,9,20,14,15,5,198,-0.46,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,32,3,2,1,3,6,7,4,15,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,17.24,17.24,17.24,17.24,13.79,17.24,21.74,19.57,15.22,21.74,4.35,17.39,8,10,8,8,8,0
33,13,0,25,2,2,16,19,1,11,50,-0.46,0,27,1,35,10,20,15,10,10,30,3,2,4,8,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,0
39,20,0,35,2,2,16,16,7,12,51,-0.46,0,23,2,25,10,35,15,0,15,24,1,3,6,4,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,20,20,20,15,15,10,55,5,10,15,5,10,6,9,6,8,7,0
14,4,1,8,1,1,10,5,3,7,7,-0.46,0,22,4,15,15,25,20,15,10,23,1,2,1,1,2,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,1
101,8,1,16,2,4,18,8,3,13,88,-0.46,0,23,2,15,15,20,15,20,15,22,8,4,3,2,3,4,3,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,40,8,10,12,10,20,20,10,10,30,10,20,8,8,8,9,9,0
500,5,0,8,1,20,7,6,3,1,502,-0.46,0,26,4,40,20,20,20,0,0,25,10,1,7,9,1,5,3,2,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,6,10,15,35,15,10,15,50,5,10,20,5,10,8,9,9,9,9,0
502,1,1,2,1,20,6,6,3,5,500,-0.46,0,25,1,10,15,35,15,10,15,26,5,4,1,1,1,3,2,7,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,3,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,0
502,1,1,2,1,20,6,3,6,4,499,-0.46,0,26,2,19,19,19,19,5,19,26,5,4,1,1,1,3,2,7,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,3,40,20,20,20,0,0,20,20,20,10,10,20,7,7,9,9,9,0
198,5,0,9,2,9,20,14,15,11,224,-0.46,0,32,2,17.24,17.24,17.24,17.24,13.79,17.24,23,13,4,8,5,2,2,3,7,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,12.82,15.38,15.38,12.82,7,9,7,9,7,0
88,13,0,25,2,4,18,8,3,8,101,-0.46,0,22,4,40,8,10,12,10,20,23,11,2,8,7,1,4,4,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,15,15,20,15,20,15,15,15,20,15,20,15,9,9,9,9,9,0
431,2,0,3,2,17,14,9,4,2,441,-0.46,0,24,2,35,10,25,20,5,5,27,9,4,5,8,2,7,3,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,7,15,15,25,15,15,15,50,10,10,10,10,10,7,10,7,9,10,0
441,2,1,4,2,17,11,9,4,2,431,-0.46,0,27,4,15,15,25,15,15,15,24,1,2,4,2,2,7,1,1,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,50,0,0,25,25,0,8,7,8,9,8,0
51,12,1,24,2,2,19,16,8,20,39,-0.46,0,24,3,20,20,20,15,15,10,23,1,2,5,10,1,5,3,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,25,10,35,15,0,15,25,5,15,20,30,5,6,8,2,10,2,0
50,11,1,22,2,2,19,19,1,13,33,-0.46,0,30,2,30,20,30,10,0,10,27,1,1,4,4,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,60,10,5,5,10,10,8,9,9,10,8,0
499,4,0,6,1,20,7,3,7,1,502,-0.46,0,26,4,40,20,20,20,0,0,26,10,2,1,9,5,4,1,2,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,4,19,19,19,19,5,19,60,6,6,20,1,7,9,10,9,10,4,0
357,17,0,33,2,14,18,6,16,17,377,-0.45,1,26,4,25,20,10,20,15,10,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0
377,17,1,34,2,14,20,6,18,17,357,-0.45,1,27,4,15,20,20,20,20,5,26,8,4,3,2,1,5,1,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,0
267,16,0,31,2,11,21,21,6,8,280,-0.45,0,25,2,25,20,30,15,5,5,26,10,4,2,2,1,3,3,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,20,30,10,15,10,15,20,30,20,10,20,10,7,6,5,7,7,0
532,2,1,4,2,21,22,15,21,3,511,-0.45,1,23,4,20,10,10,30,15,15,26,5,4,8,3,1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,20,20,20,20,10,10,7,9,7,8,8,0
280,8,1,16,2,11,21,21,6,16,267,-0.45,0,26,4,20,30,10,15,10,15,25,10,2,2,1,3,6,2,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,20,30,15,5,5,20,10,30,15,15,10,5,9,5,8,6,0
511,3,0,5,2,21,22,15,21,2,532,-0.45,1,26,4,25,20,20,20,5,10,23,5,4,2,2,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8,6,20,10,10,30,15,15,60,5,10,10,5,10,8,4,10,8,8,0
223,10,1,20,2,9,20,14,17,5,198,-0.45,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,28,7,2,6,6,2,4,2,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,17.39,17.39,19.57,19.57,10.87,15.22,27.59,6.9,13.79,20.69,24.14,6.9,7,8,7,9,6,0
198,5,0,9,2,9,20,14,17,10,223,-0.45,0,28,2,17.39,17.39,19.57,19.57,10.87,15.22,23,13,4,8,5,2,2,3,7,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,12.82,15.38,15.38,12.82,7,9,7,9,7,0
282,10,1,20,2,11,21,14,17,12,263,-0.44,1,26,1,20,20,20,10,20,10,23,5,1,1,1,1,4,3,7,10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,10,1
41,2,1,4,2,2,19,15,1,10,30,-0.44,0,23,2,10,20,20,20,20,10,30,1,4,1,1,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0
232,19,1,38,2,9,20,2,10,1,194,-0.44,1,24,2,16,16,20,16,18,14,31,13,2,4,7,2,5,4,9,5,5,9,8,7,8,9,3,8,7,4,6,8,7,7,3,5,4,17.78,17.78,17.78,17.78,13.33,15.56,19.15,17.02,17.02,17.02,14.89,14.89,8,8,8,8,6,0
263,12,0,23,2,11,21,14,17,10,282,-0.44,1,23,1,25,15,20,20,10,10,26,3,1,9,10,1,6,2,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,20,20,20,10,20,10,50,30,5,5,5,5,8,8,8,8,5,1
30,10,0,19,2,2,16,15,1,2,41,-0.44,0,30,4,30,20,10,30,0,10,23,1,2,2,4,1,7,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,10,20,20,20,20,10,35,5,15,20,10,15,7,8,9,8,8,0
462,3,1,6,1,18,6,6,2,5,458,-0.44,1,29,4,50,5,25,20,0,0,33,5,4,1,5,4,6,6,2,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8,30,30,10,10,0,20,20,20,10,20,10,20,4,9,6,8,2,1
458,5,0,9,1,18,6,6,2,3,462,-0.44,1,33,4,30,30,10,10,0,20,29,8,4,9,8,1,4,1,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50,5,25,20,0,0,50,10,20,0,0,20,10,10,9,10,10,1
194,1,0,1,2,9,20,2,10,19,232,-0.44,1,31,2,17.78,17.78,17.78,17.78,13.33,15.56,24,3,2,9,9,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0
230,17,1,34,2,9,20,6,10,2,195,-0.43,1,27,2,15.38,19.23,19.23,19.23,13.46,13.46,42,13,2,5,1,2,7,3,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,23.81,23.81,23.81,23.81,2.38,2.38,16.67,16.67,16.67,16.67,16.67,16.67,6,6,6,6,6,0
456,3,0,5,1,18,6,2,2,5,464,-0.43,1,33,4,15,15,15,20,15,20,29,8,4,3,2,2,6,1,7,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25,20,15,10,15,15,30,15,10,15,10,20,8,8,6,7,7,0
67,2,1,4,1,3,10,1,9,10,65,-0.43,1,23,6,17,17,17,17,17,15,22,1,6,1,1,6,5,2,1,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,20,15,20,20,5,10,17,20,17,20,11,15,5,7,6,7,7,0
41,2,1,4,2,2,19,8,13,11,31,-0.43,0,24,2,35,10,20,20,10,5,30,1,4,1,1,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0
41,2,1,4,2,2,19,16,2,20,39,-0.43,0,24,3,20,20,20,15,15,10,30,1,4,1,1,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0
31,11,0,21,2,2,16,8,10,2,41,-0.43,0,30,4,30,20,10,30,0,10,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0
11,1,1,2,1,1,10,4,1,5,5,-0.43,1,21,2,20,5,25,25,10,15,27,8,2,7,3,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,0
65,10,0,19,1,3,10,1,9,2,67,-0.43,1,22,6,20,15,20,20,5,10,23,11,6,6,3,2,5,3,3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,17,17,17,17,17,15,20,18,18,14,15,15,7,9,9,8,9,0
39,20,0,35,2,2,16,16,1,2,41,-0.43,0,30,4,30,20,10,30,0,10,24,1,3,6,4,5,6,4,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,2,20,20,20,15,15,10,55,5,10,15,5,10,6,9,6,8,7,0
163,6,1,12,2,7,16,9,15,1,142,-0.43,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,26,9,2,1,1,4,3,3,2,6,2,2,4,8,8,4,1,1,8,1,6,6,4,6,2,1,2,12,20,20,20,16,12,14.29,14.29,14.29,23.81,14.29,19.05,7,8,8,9,7,0
201,8,0,15,2,9,20,9,20,4,217,-0.43,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,25,8,2,8,8,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0
372,12,1,24,2,14,20,14,8,7,347,-0.43,0,26,1,30,5,10,20,30,5,27,8,2,9,7,2,5,2,10,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,5,30,15,15,20,5,15,30,10,15,10,20,15,7,8,8,9,8,0
464,5,1,10,1,18,6,2,2,3,456,-0.43,1,29,4,25,20,15,10,15,15,33,8,4,1,1,1,3,1,7,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5,15,15,15,20,15,20,20,20,20,10,20,10,5,8,8,9,10,0
198,5,0,9,2,9,20,14,9,16,229,-0.43,0,28,2,21.43,16.67,21.43,16.67,11.9,11.9,23,13,4,8,5,2,2,3,7,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,12.82,15.38,15.38,12.82,7,9,7,9,7,0
195,2,0,3,2,9,20,6,10,17,230,-0.43,1,42,2,23.81,23.81,23.81,23.81,2.38,2.38,27,10,2,3,9,1,2,1,2,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,8,15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,9,8,10,10,8,0
229,16,1,32,2,9,20,14,9,5,198,-0.43,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,28,10,2,7,1,1,6,3,7,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,21.43,16.67,21.43,16.67,11.9,11.9,15.22,19.57,15.22,17.39,21.74,10.87,8,7,5,10,10,0
5,5,0,9,1,1,10,4,1,1,11,-0.43,1,27,2,35,20,20,20,0,5,21,1,2,8,1,2,4,1,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,20,5,25,25,10,15,50,10,10,20,5,5,6,3,6,10,8,0
194,1,0,1,2,9,20,2,13,4,217,-0.43,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,24,3,2,9,9,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0
347,7,0,13,2,14,18,14,7,12,372,-0.43,0,27,2,30,15,15,20,5,15,26,9,1,1,1,5,6,1,13,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,30,5,10,20,30,5,30,5,10,20,30,5,8,6,10,10,10,0
142,1,0,1,2,7,16,9,15,6,163,-0.43,1,26,2,12,20,20,20,16,12,24,13,2,1,4,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,7,14.29,14.29,21.43,21.43,19.05,9.52,19.57,13.04,17.39,19.57,15.22,15.22,9,9,9,10,7,0
217,4,1,8,2,9,20,2,13,1,194,-0.43,1,24,2,16,16,20,16,18,14,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7,10,7,10,10,0
217,4,1,8,2,9,20,9,20,8,201,-0.43,1,25,2,15.38,17.31,17.31,17.31,17.31,15.38,26,10,2,8,1,5,4,2,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7,10,7,10,10,0
430,1,0,1,2,17,14,8,2,9,448,-0.42,0,22,2,25,15,25,25,5,5,22,9,4,3,10,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,10,25,15,20,15,15,25,10,10,30,10,15,5,8,8,5,8,0
465,6,1,12,1,18,6,6,1,5,458,-0.42,0,29,4,50,5,25,20,0,0,23,7,2,1,3,6,7,3,6,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20,20,20,20,20,0,50,10,10,10,10,10,7,10,8,7,5,0
259,8,0,15,2,11,21,1,19,13,285,-0.42,0,24,6,20,20,25,25,5,5,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0
127,6,1,12,1,5,10,8,1,5,116,-0.42,1,21,2,15,15,25,25,20,0,22,5,2,1,1,6,5,1,6,10,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10,1,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,1
116,5,0,9,1,5,10,8,1,6,127,-0.42,1,22,2,25,25,25,15,5,5,21,13,2,4,1,1,1,1,10,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,7,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,1
448,9,1,18,2,17,11,8,2,1,430,-0.42,0,22,4,10,25,15,20,15,15,22,1,2,1,1,1,2,1,7,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,15,15,25,17,18,10,8,9,8,9,10,0
458,5,0,9,1,18,6,6,1,6,465,-0.42,0,23,2,20,20,20,20,20,0,29,8,4,9,8,1,4,1,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50,5,25,20,0,0,50,10,20,0,0,20,10,10,9,10,10,0
285,13,1,26,2,11,21,1,19,8,259,-0.42,0,25,2,15,18,19,19,17,12,24,5,6,1,1,4,6,6,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,20,20,25,25,5,5,20,20,25,25,5,5,8,10,10,10,8,0
430,1,0,1,2,17,14,8,3,2,441,-0.41,0,24,2,35,10,25,20,5,5,22,9,4,3,10,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,10,25,15,20,15,15,25,10,10,30,10,15,5,8,8,5,8,0
123,2,1,4,1,5,10,8,4,5,116,-0.41,0,21,2,15,15,25,25,20,0,18,5,4,3,5,2,5,1,4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0
29,9,0,17,2,2,16,9,3,5,44,-0.41,1,24,2,25,15,25,25,15,15,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1
282,10,1,20,2,11,21,4,7,2,253,-0.41,0,33,4,25,30,10,10,5,20,23,5,1,1,1,1,4,3,7,10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,10,0
33,13,0,25,2,2,16,19,15,6,45,-0.41,1,28,2,25,15,25,15,0,20,30,3,2,4,8,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,0
45,6,1,12,2,2,19,19,17,13,33,-0.41,1,30,2,30,20,30,10,0,10,28,8,2,6,6,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,7,0
45,6,1,12,2,2,19,15,13,10,30,-0.41,1,23,2,10,20,20,20,20,10,28,8,2,6,6,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,7,0
